Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C2750,P428,Category_5,128.96,2023-12-30
C1886,P308,Category_9,88.02,2023-02-03
C1495,P392,Category_1,249.2,2023-06-29
C2635,P071,Category_5,30.0,2023-06-14
C0231,P462,Category_6,23.02,2023-01-15
C1577,P027,Category_5,250.53,2023-10-06
C4717,P353,Category_5,111.48,2023-08-27
C1642,P496,Category_8,9.63,2023-09-01
C3356,P026,Category_10,151.55,2023-12-06
C1430,P241,Category_7,241.3,2023-09-23
C3883,P029,Category_3,200.17,2023-04-12
C2048,P069,Category_6,72.06,2023-02-28
C2775,P448,Category_7,291.94,2023-09-14
C1716,P323,Category_10,356.61,2023-07-26
C1706,P021,Category_4,339.39,2023-04-11
C1029,P262,Category_3,199.91,2023-06-26
C4299,P377,Category_1,73.11,2023-08-08
C3813,P139,Category_1,252.25,2023-04-25
C3151,P012,Category_1,445.76,2023-05-30
C4128,P351,Category_9,237.02,2023-11-14
C4350,P267,Category_8,101.86,2023-05-01
C1977,P201,Category_2,51.06,2023-03-12
C4494,P352,Category_3,472.24,2023-11-29
C0936,P478,Category_4,372.79,2023-08-13
C2594,P004,Category_4,159.92,2023-08-10
C0326,P353,Category_5,151.2,2023-10-30
C2405,P366,Category_5,448.13,2023-08-26
C0534,P274,Category_5,92.9,2023-09-19
C4236,P007,Category_2,269.84,2023-12-12
C3194,P345,Category_5,358.18,2023-11-16
C2830,P037,Category_2,201.21,2023-04-30
C0691,P300,Category_10,24.75,2023-03-04
C2257,P084,Category_1,117.74,2023-10-17
C3330,P230,Category_2,451.4,2023-04-13
C0128,P229,Category_1,263.94,2023-05-10
C3204,P410,Category_4,408.64,2023-10-08
C3188,P379,Category_2,280.06,2023-04-15
C4413,P500,Category_8,472.08,2023-07-13
C2429,P200,Category_1,455.02,2023-02-09
C0499,P460,Category_9,244.03,2023-08-22
C4494,P354,Category_5,162.55,2023-02-20
C1408,P232,Category_7,302.83,2023-08-22
C4927,P132,Category_5,339.07,2023-11-14
C1003,P242,Category_3,251.69,2023-08-06
C2666,P436,Category_1,412.03,2023-06-13
C4198,P457,Category_7,95.75,2023-11-09
C4528,P261,Category_1,170.53,2023-03-08
C1805,P457,Category_7,344.76,2023-11-03
C0534,P210,Category_5,127.11,2023-03-16
C3954,P018,Category_10,222.72,2023-05-31
C0826,P146,Category_9,482.05,2023-11-25
C0975,P268,Category_5,314.81,2023-07-05
C3410,P434,Category_9,474.78,2023-03-07
C1947,P122,Category_7,362.61,2023-04-16
C4358,P431,Category_6,363.71,2023-12-12
C1939,P057,Category_1,297.97,2023-07-25
C4086,P092,Category_10,75.39,2023-10-25
C0385,P018,Category_10,262.26,2023-05-01
C3706,P072,Category_2,130.07,2023-12-15
C2514,P329,Category_9,499.34,2023-09-09
C0484,P379,Category_2,137.15,2023-12-05
C4790,P340,Category_5,119.19,2023-05-11
C0976,P372,Category_3,313.82,2023-11-10
C2931,P499,Category_9,257.92,2023-02-14
C1603,P027,Category_5,15.57,2023-09-08
C2438,P168,Category_8,69.12,2023-07-07
C1206,P481,Category_3,406.47,2023-11-03
C0284,P326,Category_2,244.43,2023-01-05
C1623,P180,Category_4,77.28,2023-11-11
C1385,P328,Category_4,235.3,2023-01-11
C3004,P466,Category_10,130.31,2023-09-02
C0280,P437,Category_2,115.68,2023-10-11
C1610,P298,Category_10,479.07,2023-12-16
C1077,P424,Category_1,184.2,2023-12-04
C1272,P213,Category_9,27.98,2023-05-04
C0018,P482,Category_10,485.31,2023-04-16
C0443,P255,Category_3,398.45,2023-09-16
C1918,P321,Category_1,130.93,2023-09-12
C0543,P431,Category_6,207.4,2023-11-25
C3355,P403,Category_3,431.83,2023-05-14
C1209,P373,Category_8,181.92,2023-11-07
C2257,P400,Category_10,285.87,2023-07-26
C0828,P076,Category_4,269.75,2023-11-19
C2892,P331,Category_3,203.64,2023-09-08
C4998,P450,Category_9,321.55,2023-10-02
C1007,P433,Category_7,239.28,2023-12-22
C1360,P097,Category_8,15.51,2023-04-08
C0962,P351,Category_9,408.12,2023-08-04
C0238,P423,Category_4,61.01,2023-04-12
C0422,P277,Category_10,234.72,2023-11-10
C4921,P095,Category_8,292.05,2023-12-14
C3046,P207,Category_2,354.23,2023-05-04
C0654,P045,Category_8,208.34,2023-05-30
C0177,P440,Category_10,369.1,2023-03-29
C0773,P180,Category_4,70.02,2023-04-18
C0409,P261,Category_1,328.46,2023-01-08
C2317,P029,Category_3,414.04,2023-03-24
C3761,P432,Category_9,445.27,2023-07-31
C0591,P239,Category_8,291.89,2023-09-08
C4472,P483,Category_10,159.88,2023-02-21
C1383,P424,Category_1,85.86,2023-12-20
C4201,P302,Category_1,176.05,2023-05-08
C2011,P068,Category_6,272.29,2023-04-23
C2259,P480,Category_7,102.18,2023-07-11
C2102,P071,Category_5,476.49,2023-12-05
C1196,P389,Category_1,449.08,2023-04-16
C0699,P383,Category_6,21.31,2023-09-02
C4091,P265,Category_7,283.17,2023-02-26
C3181,P091,Category_4,395.71,2023-02-27
C2247,P489,Category_5,126.47,2023-03-23
C3893,P213,Category_9,264.33,2023-07-05
C3538,P174,Category_9,205.97,2023-08-13
C0177,P245,Category_4,102.29,2023-08-06
C1236,P035,Category_6,309.3,2023-12-19
C2085,P452,Category_7,496.88,2023-03-03
C3348,P112,Category_9,185.82,2023-06-10
C0451,P348,Category_5,278.43,2023-03-13
C0526,P146,Category_9,167.29,2023-04-06
C0676,P465,Category_6,439.09,2023-01-12
C3091,P334,Category_4,432.98,2023-03-03
C1000,P437,Category_2,93.49,2023-05-15
C0568,P024,Category_4,450.47,2023-07-19
C2320,P165,Category_10,80.0,2023-06-22
C4124,P096,Category_7,52.24,2023-01-04
C0204,P350,Category_2,328.2,2023-10-21
C2087,P388,Category_3,196.02,2023-02-02
C1042,P403,Category_3,267.72,2023-05-19
C2078,P184,Category_7,328.02,2023-03-05
C3075,P050,Category_9,31.15,2023-11-02
C2518,P417,Category_4,150.01,2023-07-28
C2725,P127,Category_5,233.15,2023-08-26
C0021,P320,Category_2,136.96,2023-03-19
C1785,P382,Category_1,29.24,2023-09-19
C3859,P312,Category_6,47.9,2023-09-23
C1922,P412,Category_3,401.87,2023-04-04
C1827,P087,Category_6,456.14,2023-05-05
C3118,P500,Category_8,80.36,2023-08-14
C3601,P430,Category_5,128.38,2023-01-13
C4896,P283,Category_10,327.86,2023-10-18
C3037,P105,Category_10,477.36,2023-06-02
C1201,P182,Category_4,153.3,2023-12-21
C0544,P255,Category_3,428.33,2023-01-31
C0998,P099,Category_5,255.48,2023-12-29
C2596,P257,Category_8,478.5,2023-10-01
C0748,P348,Category_5,72.45,2023-03-22
C0990,P192,Category_2,486.97,2023-07-11
C2869,P069,Category_6,223.28,2023-05-16
C4581,P296,Category_7,476.7,2023-11-13
C2046,P441,Category_5,232.05,2023-01-01
C4138,P242,Category_3,267.39,2023-03-05
C1672,P007,Category_2,403.36,2023-02-22
C3312,P047,Category_2,362.7,2023-10-12
C4283,P491,Category_7,311.7,2023-01-14
C2529,P395,Category_4,211.41,2023-02-05
C0849,P360,Category_9,397.26,2023-04-03
C0537,P339,Category_9,474.37,2023-03-08
C3155,P063,Category_7,9.86,2023-01-26
C4836,P344,Category_9,295.98,2023-12-24
C0038,P218,Category_4,433.66,2023-12-20
C0970,P025,Category_8,328.29,2023-12-29
C1121,P372,Category_3,401.41,2023-10-20
C3194,P242,Category_3,448.06,2023-05-17
C3428,P441,Category_5,376.72,2023-12-27
C4868,P241,Category_7,359.92,2023-08-13
C4189,P013,Category_1,482.55,2023-04-10
C2329,P293,Category_10,432.52,2023-04-10
C0859,P224,Category_7,408.61,2023-04-30
C4866,P111,Category_3,47.77,2023-12-23
C2490,P279,Category_1,123.32,2023-05-01
C3002,P186,Category_8,280.59,2023-08-15
C2556,P296,Category_7,356.23,2023-01-16
C4439,P175,Category_3,155.09,2023-08-14
C2456,P455,Category_5,51.2,2023-09-07
C0684,P252,Category_1,158.99,2023-08-15
C0879,P164,Category_4,386.66,2023-06-21
C3359,P150,Category_6,439.31,2023-09-25
C4713,P354,Category_5,456.89,2023-07-12
C2071,P121,Category_2,192.54,2023-03-20
C1238,P366,Category_5,189.41,2023-05-15
C3213,P301,Category_10,206.32,2023-07-17
C1907,P055,Category_4,191.03,2023-10-01
C0825,P167,Category_2,334.77,2023-09-30
C4877,P314,Category_5,182.37,2023-08-04
C0016,P301,Category_10,15.07,2023-11-12
C1613,P361,Category_8,222.32,2023-11-27
C1307,P199,Category_4,115.96,2023-04-14
C2061,P101,Category_4,19.26,2023-01-27
C4908,P077,Category_3,238.07,2023-08-09
C1291,P010,Category_10,106.95,2023-05-25
C4198,P070,Category_4,229.11,2023-05-09
C0164,P058,Category_4,142.49,2023-06-27
C1191,P036,Category_2,303.84,2023-08-19
C1699,P277,Category_10,495.48,2023-02-26
C0416,P035,Category_6,275.88,2023-12-04
C4275,P420,Category_6,325.21,2023-11-11
C3643,P123,Category_7,460.04,2023-04-16
C1498,P146,Category_9,190.13,2023-09-02
C0807,P176,Category_5,87.44,2023-12-04
C1331,P175,Category_3,144.98,2023-10-13
C4796,P316,Category_3,204.38,2023-11-07
C3265,P393,Category_6,324.28,2023-09-01
C1917,P315,Category_7,7.27,2023-01-31
C1556,P053,Category_6,427.42,2023-07-18
C4661,P229,Category_1,42.67,2023-04-01
C4262,P053,Category_6,450.82,2023-10-04
C4179,P190,Category_4,474.97,2023-11-26
C4376,P129,Category_1,495.1,2023-01-20
C3745,P124,Category_10,405.71,2023-05-29
C1875,P043,Category_5,75.22,2023-10-20
C0168,P467,Category_6,354.55,2023-12-15
C4498,P182,Category_4,105.64,2023-11-18
C3670,P359,Category_5,449.08,2023-04-19
C2263,P202,Category_1,161.72,2023-11-13
C4225,P450,Category_9,166.76,2023-12-29
C3567,P363,Category_1,459.24,2023-08-25
C2783,P351,Category_9,11.55,2023-10-09
C4872,P243,Category_5,101.01,2023-02-01
C0763,P169,Category_2,213.86,2023-12-21
C2350,P474,Category_7,351.86,2023-03-19
C1092,P485,Category_7,325.55,2023-12-05
C4040,P021,Category_4,336.36,2023-11-14
C3013,P192,Category_2,440.61,2023-09-01
C3730,P450,Category_9,64.91,2023-11-30
C1284,P018,Category_10,263.47,2023-01-25
C2631,P356,Category_4,364.11,2023-04-30
C3400,P399,Category_7,319.88,2023-10-09
C4300,P369,Category_6,226.92,2023-11-02
C0428,P284,Category_8,13.47,2023-10-23
C3541,P140,Category_5,34.92,2023-04-23
C2568,P468,Category_2,63.88,2023-05-06
C4463,P091,Category_4,174.9,2023-01-17
C0839,P277,Category_10,63.24,2023-08-29
C4007,P212,Category_4,215.91,2023-08-20
C0649,P084,Category_1,93.43,2023-10-20
C2203,P474,Category_7,390.69,2023-11-30
C2067,P374,Category_9,436.39,2023-02-09
C0569,P190,Category_4,197.88,2023-04-24
C0018,P496,Category_8,258.11,2023-11-12
C0883,P077,Category_3,476.98,2023-12-26
C4045,P372,Category_3,270.08,2023-01-29
C3643,P100,Category_3,497.56,2023-07-17
C3278,P092,Category_10,75.35,2023-01-27
C3355,P331,Category_3,431.8,2023-03-19
C4069,P065,Category_8,251.12,2023-05-13
C2282,P233,Category_6,16.24,2023-01-07
C4643,P298,Category_10,486.25,2023-08-08
C3855,P134,Category_2,482.7,2023-07-06
C0111,P233,Category_6,194.72,2023-02-03
C3537,P075,Category_9,477.3,2023-04-30
C4841,P080,Category_5,74.8,2023-07-02
C1091,P223,Category_2,341.65,2023-12-13
C2845,P346,Category_2,100.0,2023-07-06
C2725,P355,Category_10,127.09,2023-11-20
C3639,P485,Category_7,390.77,2023-06-23
C3638,P209,Category_4,191.79,2023-12-07
C4210,P063,Category_7,8.53,2023-02-26
C1333,P430,Category_5,210.05,2023-01-04
C0298,P446,Category_6,117.89,2023-07-03
C3436,P430,Category_5,343.25,2023-06-14
C2594,P178,Category_10,101.25,2023-05-05
C0399,P384,Category_10,421.92,2023-12-07
C2065,P011,Category_7,137.21,2023-09-04
C2279,P102,Category_9,199.55,2023-11-18
C4879,P105,Category_10,152.53,2023-09-29
C3758,P081,Category_9,323.74,2023-12-05
C3682,P440,Category_10,55.08,2023-01-05
C3895,P335,Category_6,241.66,2023-07-05
C4965,P368,Category_1,170.56,2023-04-20
C1862,P181,Category_9,442.65,2023-11-14
C1443,P147,Category_10,41.34,2023-03-27
C1598,P286,Category_9,415.7,2023-06-03
C2054,P284,Category_8,88.0,2023-03-08
C2023,P353,Category_5,48.85,2023-03-19
C4463,P302,Category_1,105.15,2023-01-07
C0795,P381,Category_9,55.81,2023-08-30
C0513,P019,Category_1,262.89,2023-07-23
C1650,P250,Category_1,494.17,2023-09-26
C0620,P353,Category_5,21.99,2023-03-04
C4469,P221,Category_4,233.26,2023-09-25
C4816,P415,Category_1,196.1,2023-05-05
C4453,P109,Category_6,173.11,2023-10-27
C2815,P394,Category_4,169.27,2023-05-14
C1565,P142,Category_3,448.03,2023-11-18
C2730,P482,Category_10,14.39,2023-09-13
C0638,P069,Category_6,388.58,2023-10-14
C2334,P029,Category_3,130.2,2023-04-22
C4156,P135,Category_5,194.73,2023-02-01
C3016,P283,Category_10,212.97,2023-09-29
C3801,P401,Category_3,155.84,2023-01-04
C2062,P445,Category_7,51.31,2023-11-11
C0759,P291,Category_3,61.59,2023-04-12
C0934,P281,Category_1,152.57,2023-11-30
C3780,P113,Category_8,411.8,2023-03-08
C1910,P379,Category_2,71.64,2023-04-09
C2677,P053,Category_6,372.61,2023-10-18
C2693,P027,Category_5,147.99,2023-11-12
C3394,P494,Category_6,442.32,2023-03-13
C1549,P431,Category_6,217.02,2023-05-07
C2497,P140,Category_5,90.0,2023-01-14
C2981,P496,Category_8,492.99,2023-10-18
C2002,P484,Category_5,92.43,2023-10-11
C4457,P121,Category_2,285.97,2023-05-05
C1611,P108,Category_7,286.8,2023-08-17
C4271,P250,Category_1,189.54,2023-04-15
C1883,P168,Category_8,475.99,2023-09-26
C0484,P168,Category_8,422.72,2023-10-09
C1324,P314,Category_5,415.76,2023-11-19
C4800,P479,Category_7,487.21,2023-09-29
C4934,P354,Category_5,231.27,2023-06-23
C4658,P383,Category_6,53.11,2023-09-15
C0556,P145,Category_5,383.9,2023-09-22
C4393,P007,Category_2,193.5,2023-06-15
C2739,P035,Category_6,99.22,2023-06-29
C2804,P211,Category_8,244.21,2023-09-07
C2247,P207,Category_2,463.23,2023-06-04
C1093,P433,Category_7,89.82,2023-04-04
C3790,P102,Category_9,425.11,2023-01-27
C0305,P213,Category_9,212.01,2023-05-03
C3207,P151,Category_3,72.72,2023-08-26
C0313,P143,Category_9,424.95,2023-09-26
C3923,P031,Category_6,484.96,2023-05-31
C1152,P272,Category_3,149.18,2023-11-17
C0368,P496,Category_8,155.25,2023-05-19
C4431,P460,Category_9,198.32,2023-11-09
C0891,P310,Category_5,407.99,2023-03-14
C2389,P463,Category_7,10.16,2023-11-19
C2213,P227,Category_7,115.86,2023-08-05
C1758,P101,Category_4,354.42,2023-11-22
C3731,P251,Category_9,205.79,2023-11-05
C4689,P453,Category_10,168.5,2023-05-03
C4181,P010,Category_10,436.78,2023-05-11
C3674,P402,Category_4,459.08,2023-01-21
C0930,P125,Category_8,474.25,2023-01-05
C1632,P233,Category_6,139.91,2023-08-09
C0090,P470,Category_9,456.69,2023-05-19
C4851,P056,Category_2,369.8,2023-10-28
C0804,P378,Category_2,81.34,2023-09-10
C4873,P290,Category_2,307.08,2023-08-28
C0175,P403,Category_3,18.04,2023-06-19
C3730,P297,Category_2,355.65,2023-12-12
C3669,P111,Category_3,368.12,2023-02-21
C0168,P259,Category_4,395.72,2023-01-27
C1420,P250,Category_1,90.4,2023-02-05
C1869,P488,Category_5,315.98,2023-08-05
C1361,P421,Category_5,93.53,2023-04-04
C2602,P189,Category_2,473.59,2023-09-06
C4263,P145,Category_5,339.13,2023-02-06
C4620,P005,Category_4,52.19,2023-05-08
C1218,P066,Category_6,97.58,2023-03-10
C0608,P060,Category_2,333.41,2023-04-23
C4153,P261,Category_1,240.95,2023-08-07
C0558,P285,Category_9,369.47,2023-07-27
C3551,P443,Category_2,143.99,2023-01-16
C3869,P008,Category_9,330.67,2023-11-12
C2528,P041,Category_6,92.6,2023-12-20
C4766,P165,Category_10,274.14,2023-09-11
C1307,P394,Category_4,479.11,2023-05-10
C0727,P474,Category_7,315.97,2023-07-30
C4567,P175,Category_3,29.75,2023-09-17
C2097,P180,Category_4,494.44,2023-12-24
C1710,P372,Category_3,82.65,2023-07-19
C4642,P495,Category_8,360.44,2023-09-18
C0607,P321,Category_1,268.6,2023-01-20
C2862,P103,Category_9,150.71,2023-06-08
C0077,P187,Category_9,92.77,2023-04-24
C2408,P255,Category_3,92.96,2023-05-27
C4670,P094,Category_4,429.91,2023-11-24
C1738,P022,Category_9,437.09,2023-12-18
C4422,P034,Category_4,235.25,2023-01-26
C3860,P372,Category_3,56.29,2023-11-15
C4777,P462,Category_6,442.66,2023-04-29
C2215,P182,Category_4,246.07,2023-07-27
C2930,P037,Category_2,222.19,2023-04-25
C4832,P342,Category_9,206.64,2023-01-14
C3846,P494,Category_6,185.68,2023-12-08
C1381,P199,Category_4,265.37,2023-08-21
C2462,P437,Category_2,304.25,2023-12-06
C2641,P433,Category_7,235.88,2023-05-08
C1845,P315,Category_7,448.84,2023-07-12
C1080,P163,Category_1,162.24,2023-10-21
C4861,P290,Category_2,291.26,2023-02-10
C3611,P447,Category_6,153.48,2023-10-09
C0241,P335,Category_6,377.91,2023-04-04
C3940,P051,Category_5,55.55,2023-06-12
C1524,P447,Category_6,98.41,2023-03-13
C3708,P121,Category_2,401.59,2023-09-04
C1322,P375,Category_7,95.68,2023-03-13
C3389,P103,Category_9,314.74,2023-09-28
C3459,P058,Category_4,485.27,2023-08-28
C0903,P195,Category_10,263.83,2023-10-15
C0519,P099,Category_5,97.76,2023-10-08
C1553,P174,Category_9,163.74,2023-09-27
C0850,P403,Category_3,412.61,2023-09-10
C4153,P049,Category_2,179.07,2023-01-15
C2941,P079,Category_7,363.14,2023-06-02
C2628,P007,Category_2,389.79,2023-04-07
C2573,P233,Category_6,253.09,2023-11-26
C4385,P109,Category_6,392.69,2023-07-07
C2546,P092,Category_10,161.87,2023-02-06
C0955,P479,Category_7,260.5,2023-12-27
C1640,P451,Category_2,344.85,2023-11-30
C2770,P243,Category_5,88.2,2023-11-13
C3236,P047,Category_2,140.44,2023-06-08
C2145,P152,Category_9,327.76,2023-01-12
C0496,P169,Category_2,329.4,2023-08-23
C4787,P292,Category_2,249.18,2023-09-07
C4953,P281,Category_1,398.81,2023-06-05
C1808,P043,Category_5,243.62,2023-06-24
C1405,P084,Category_1,441.25,2023-09-06
C0691,P057,Category_1,369.27,2023-01-07
C3820,P157,Category_8,160.77,2023-08-11
C2876,P175,Category_3,200.65,2023-01-21
C3325,P190,Category_4,335.5,2023-05-02
C0080,P092,Category_10,447.75,2023-12-01
C0056,P014,Category_2,93.46,2023-08-05
C4402,P384,Category_10,259.76,2023-07-27
C2843,P334,Category_4,63.8,2023-03-25
C1546,P081,Category_9,143.33,2023-01-26
C2485,P070,Category_4,344.56,2023-01-12
C2368,P082,Category_4,43.48,2023-03-17
C2282,P239,Category_8,332.87,2023-01-05
C2144,P081,Category_9,450.9,2023-09-25
C2426,P257,Category_8,484.84,2023-06-11
C0398,P039,Category_2,112.23,2023-04-13
C3306,P248,Category_9,375.7,2023-03-12
C2423,P173,Category_8,463.55,2023-01-11
C4593,P316,Category_3,50.23,2023-05-02
C1154,P370,Category_3,209.94,2023-01-28
C0181,P271,Category_8,460.11,2023-06-12
C4507,P349,Category_2,105.38,2023-08-15
C2647,P075,Category_9,467.21,2023-02-03
C4666,P116,Category_2,265.96,2023-03-23
C3140,P311,Category_4,54.45,2023-06-02
C2268,P339,Category_9,227.69,2023-07-12
C2511,P113,Category_8,166.5,2023-02-20
C0161,P065,Category_8,144.69,2023-10-29
C0951,P379,Category_2,273.03,2023-03-10
C0221,P289,Category_9,244.38,2023-09-08
C3570,P335,Category_6,243.57,2023-06-24
C4257,P110,Category_4,48.63,2023-11-19
C2941,P253,Category_2,402.15,2023-02-28
C3852,P456,Category_1,243.31,2023-09-24
C3469,P070,Category_4,411.35,2023-01-07
C4268,P380,Category_3,413.17,2023-11-01
C1409,P235,Category_4,161.98,2023-10-24
C4726,P254,Category_4,7.15,2023-11-12
C1573,P129,Category_1,456.07,2023-10-12
C1746,P090,Category_2,381.54,2023-10-19
C2067,P267,Category_8,58.09,2023-01-09
C4034,P136,Category_7,352.35,2023-03-14
C3294,P258,Category_8,14.91,2023-11-16
C0073,P062,Category_2,18.74,2023-08-18
C2886,P032,Category_5,265.28,2023-02-18
C3819,P245,Category_4,52.54,2023-06-28
C2276,P232,Category_7,482.35,2023-06-28
C0266,P113,Category_8,447.45,2023-11-27
C0624,P215,Category_10,326.66,2023-11-20
C4220,P063,Category_7,36.54,2023-07-03
C3750,P098,Category_3,165.79,2023-08-07
C3510,P160,Category_6,189.0,2023-01-08
C4990,P378,Category_2,243.04,2023-08-02
C4589,P004,Category_4,88.61,2023-03-01
C1439,P014,Category_2,290.87,2023-01-10
C1723,P290,Category_2,220.71,2023-01-11
C4343,P334,Category_4,473.91,2023-03-04
C4880,P236,Category_4,468.42,2023-01-30
C2517,P227,Category_7,284.91,2023-07-27
C2775,P493,Category_10,323.95,2023-11-15
C2722,P152,Category_9,73.21,2023-05-28
C0310,P287,Category_3,115.55,2023-10-04
C4558,P257,Category_8,450.85,2023-06-21
C0089,P101,Category_4,351.09,2023-09-09
C1332,P035,Category_6,98.77,2023-10-21
C1680,P014,Category_2,287.25,2023-06-07
C0753,P285,Category_9,467.71,2023-01-09
C4260,P335,Category_6,175.86,2023-06-02
C4568,P068,Category_6,96.98,2023-10-28
C3341,P009,Category_2,471.3,2023-12-31
C2335,P215,Category_10,233.33,2023-03-22
C0457,P416,Category_8,211.53,2023-10-09
C4091,P119,Category_7,137.45,2023-10-09
C2498,P113,Category_8,446.33,2023-03-13
C1376,P052,Category_10,423.58,2023-07-07
C3206,P119,Category_7,204.48,2023-06-01
C1632,P310,Category_5,20.15,2023-12-31
C3983,P216,Category_10,226.09,2023-09-15
C1169,P322,Category_8,94.52,2023-06-29
C1052,P422,Category_4,75.65,2023-05-05
C4154,P049,Category_2,199.58,2023-06-25
C2308,P243,Category_5,54.04,2023-06-07
C1718,P361,Category_8,478.94,2023-03-29
C4971,P307,Category_10,28.53,2023-07-02
C2666,P414,Category_7,203.68,2023-08-18
C2899,P161,Category_5,85.54,2023-05-02
C4336,P118,Category_3,345.96,2023-07-05
C0256,P224,Category_7,44.01,2023-06-26
C2069,P037,Category_2,275.67,2023-04-07
C4709,P418,Category_4,387.69,2023-01-16
C3863,P328,Category_4,475.28,2023-05-21
C2059,P128,Category_9,350.77,2023-03-07
C4679,P249,Category_2,54.25,2023-10-19
C1083,P354,Category_5,48.82,2023-01-02
C1522,P458,Category_1,367.14,2023-03-12
C1521,P064,Category_5,111.59,2023-03-15
C1925,P348,Category_5,226.38,2023-08-20
C0068,P337,Category_3,488.43,2023-04-28
C1279,P325,Category_2,410.85,2023-11-30
C1131,P269,Category_7,424.06,2023-09-14
C4373,P312,Category_6,431.08,2023-08-31
C0485,P348,Category_5,311.67,2023-04-03
C3554,P016,Category_4,373.25,2023-01-30
C2885,P072,Category_2,182.69,2023-02-01
C3470,P434,Category_9,499.23,2023-02-28
C0250,P387,Category_7,143.41,2023-09-26
C2354,P056,Category_2,297.05,2023-01-13
C3161,P390,Category_5,144.62,2023-10-26
C4061,P243,Category_5,60.48,2023-12-18
C3785,P173,Category_8,285.95,2023-04-07
C1143,P125,Category_8,179.91,2023-10-09
C3219,P099,Category_5,293.69,2023-12-07
C3968,P241,Category_7,281.55,2023-04-16
C3303,P375,Category_7,273.42,2023-06-01
C1192,P060,Category_2,66.03,2023-08-15
C4477,P172,Category_3,222.89,2023-12-31
C3861,P083,Category_6,406.94,2023-03-28
